ticker	2020-08-01	2020-05-01	2020-02-01	2019-11-01	2019-08-01
CRNT	2.62	2.32	2.06	2.98	3.04
ALSN	37.36	36.16	43.79	43.06	45.21
NEPT	2.79	2.09	2.37	3.36	5.72
CAL	6.31	8.05	17.17	20.99	18.26
NTUS	18.58	24.99	31.29	33.68	31.07
EKSO	6.52	3.89	5.52	9.75	18.0
CIDM	1.42	0.52	0.54	0.97	1.1
COLM	75.84	72.89	93.61	89.91	105.1
SAIC	79.98	81.25	86.87	81.46	83.8
OMER	12.83	16.62	12.76	15.84	15.51
GTHX	14.67	13.13	19.36	21.22	24.81
ONVO	0.66	0.42	0.32	0.3	0.41
GRTS	3.21	7.01	8.86	8.11	10.5
HDS	35.1	29.68	40.74	39.54	40.51
IWSY	0.14	0.16	0.45	0.4	0.82
BMCH	25.6	21.25	29.19	26.99	21.15
AAU	0.7	0.44	0.55	0.49	0.73
MGA	46.17	38.64	49.76	52.43	48.79
LPTX	2.05	2.19	1.91	1.17	2.26
USWS	0.4	0.46	1.34	1.91	3.1
SLGN	38.25	34.38	30.62	30.42	29.61
ADPT	37.32	32.01	29.91	26.07	38.55
INT	23.53	24.91	38.81	41.34	38.54
LGF.A	-	-	-	-	-
DCPH	46.37	57.98	62.63	44.34	22.1
WCN	102.37	85.57	95.75	91.67	89.85
INVA	13.55	14.18	13.81	11.62	11.88
CRY	19.41	22.33	29.74	22.45	28.82
FMCI	14.7	10.35	10.34	10.16	10.1
MXC	5.95	2.43	3.68	4.26	4.5
MOH	184.7	163.97	122.97	117.64	132.78
OLLI	105.1	67.91	53.04	63.88	84.69
AMPY	1.22	1.32	4.8226	6.2497	3.7906
NDAQ	131.31	109.22	115.44	98.45	94.63
WHR	163.12	110.45	143.22	147.86	140.17
TYHT	0.48	0.415	0.57	0.529	0.713
EHC	68.08	65.94	76.33	63.18	62.72
NBLX	9.4	7.1	21.04	22.03	27.68
FWONK	35.44	32.19	46.79	42.5	39.38
CURLF	8.44	4.71	7.1	4.77	7.9
PTE	1.58	1.03	3.1	2.71	4.76
GOSS	11.92	13.02	13.28	20.58	19.85
SRGA	2.81	-	4.16	-	-
OCUL	7.84	5.76	4.36	3.24	4.65
MTH	99.18	52.56	70.96	72.09	62.81
WST	268.87	189.15	155.71	143.47	136.76
ECPG	36.53	25.98	33.95	33.19	35.98
CPA	41.44	44.21	97.09	100.21	98.94
PRFT	39.21	34.83	49.7	39.2	34.17
FSK	15.9	54.55	96.73	89.06	86.54
MDLY	0.73	0.5	2.9082	3.0361	3.1974
SBPH	1.55	1.28	1.25	2.97	4.74
SNDR	25.13	21.85	22.12	22.66	19.07
GBX	25.73	16.81	23.45	27.98	27.62
G	39.82	34.34	44.04	38.89	39.31
HLF	51.24	37.35	38.85	44.67	41.02
DECK	209.25	148.76	190.91	152.9	156.28
SHW	647.92	535.1	554.25	568.41	508.42
YEXT	16.82	12.8	14.94	16.46	20.81
FIZZ	64.15	50.23	42.91	43.96	43.53
RCUS	19.68	26.41	8.78	7.85	7.91
BLKB	62.54	55.26	78.2	83.69	90.6
BXRX	3.52	3.075	8.37	-	-
PCRX	52.61	41.29	43.22	40.49	43.89
VGZ	1.15	0.78	0.68	0.76	0.88
ASRT	0.9	0.88	1.07	0.79	3.43
HUBG	52.9	48.11	52.87	45.8	45.35
CP	275.18	226.77	264.09	224.55	234.8
SKY	28.23	19.71	28.75	28.23	28.5
SLVRF	0.5675	0.2385	0.255	0.2506	0.2519
SDRLF	0.43	-	1.37	-	-
ALJJ	0.65	0.55	1.18	1.17	1.77
PSXP	27.8	41.3	55.64	52.43	48.28
RST	26.77	17.08	17.15	19.16	22.96
CWK	10.7	12.17	19.22	18.65	19.84
VEEV	264.57	190.8	146.61	141.83	165.9
JKHY	178.3	163.16	148.77	140.46	138.24
NTRA	48.02	37.04	35.01	38.52	27.58
IVC	7.04	7.52	7.67	7.69	5.32
VNDA	10.08	11.5	12.75	13.51	12.45
ALGN	293.82	214.85	257.1	252.29	209.08
TPC	11.77	7.0	11.26	15.47	13.06
IT	124.64	118.81	160.78	154.08	139.33
IMO	15.63	16.03	23.28	24.29	26.57
CTMX	7.01	10.32	7.42	6.13	10.31
WING	156.25	117.16	92.56	83.13	95.14
HEP	13.51	14.0	21.7	21.1	26.13
BECN	31.16	22.0	33.11	31.04	36.23
MR	4.29	6.83	3.65	4.52	3.34
LLIT	0.55	0.4	2.91	0.69	0.94
LAC	6.12	3.33	3.75	2.99	3.69
MAKOF	0.39	0.28	0.26	0.16	0.09
BRKR	44.62	39.28	49.38	44.39	47.68
LECO	90.39	80.02	88.01	87.95	82.54
SSYS	14.98	17.7	17.98	20.68	27.89
RDUS	12.55	15.69	17.56	28.44	21.46
CASI	1.93	1.86	2.85	3.28	3.12
WLK	54.5	43.19	60.58	62.31	66.32
LGND	117.18	98.57	87.81	108.81	91.51
CBWTF	0.184	0.272	0.464	0.51	0.663
SALM	1.67	0.86	1.3417	1.4427	1.9168
PANW	255.92	196.51	234.78	227.39	226.54
FNV	159.85	131.94	113.15	96.31	86.01
RPLA	10.23	10.04	10.08	9.95	9.86
SNCA	0.81	0.71	1.16	1.52	2.2
NTCT	25.46	26.48	25.71	24.22	26.04
TK	2.38	3.72	3.56	5.11	4.56
MDB	229.08	162.13	163.91	127.77	143.22
BJRI	20.06	21.86	39.61	39.29	39.27
NXGWF	0.2016	0.05	0.0867	0.143	0.2135
PAYC	284.37	261.02	318.16	211.53	240.75
HAIN	33.98	25.84	24.21	23.64	21.77
LBRT	5.65	4.72	8.41	9.08	13.89
WLTW	210.01	177.67	209.7	184.89	192.49
MAN	68.79	73.17	90.17	88.57	88.99
CBSH	57.26	60.94	67.09	63.57	59.81
EME	68.5	63.45	81.96	87.4	84.01
BMRA	9.11	7.51	3.05	3.11	3.53
SPCB	1.33	1.22	0.61	0.66	1.04
IHRT	8.36	7.02	17.68	14.34	14.96
SSTK	54.34	37.83	42.94	40.21	38.02
DMPI	0.954	0.529	0.536	0.67	1.78
AQUA	19.23	16.05	19.97	17.37	14.22
RARE	78.16	60.43	52.55	40.14	60.26
HAE	87.66	113.78	107.39	120.73	122.08
OTEX	45.03	37.79	44.62	39.61	41.75
AWSM	0.13	0.0595	0.0582	0.3083	1.87
IPOB	10.85	-	-	-	-
DGLY	3.14	0.88	1.03	1.22	1.15
VRSN	211.68	209.49	208.14	190.02	211.09
WWW	24.04	20.4	31.24	29.28	26.69
EQ	9.65	2.73	4.57	3.57	4.1
ISRG	685.44	510.88	559.78	552.95	519.51
TRTC	0.09	0.07	0.15	0.26	0.4
MAG	16.89	11.49	10.92	9.86	11.12
CLS	8.27	6.23	9.04	7.22	7.09
ENR	50.13	38.69	45.67	41.7	40.96
XP	46.5	25.16	40.14	-	-
FFIN	29.92	27.73	33.21	32.85	32.21
VRSK	188.71	152.58	161.91	143.96	150.7
ECOM	20.37	10.33	9.36	9.41	9.13
TBLT	0.701	1.33	1.56	2.81	4.88
WISA	2.25	2.37	8.0	18.2	18.0
ZG	68.09	43.54	46.2	32.39	49.84
PNM	42.23	40.49	53.84	51.48	48.47
RAMP	45.57	37.86	40.24	39.09	52.69
CDNA	33.35	25.38	24.16	26.21	32.77
BHVN	64.04	47.1	48.49	45.92	43.04
MMEDF	0.3187	0.45	-	-	-
FUV	5.58	2.11	1.62	1.85	3.03
CHNR	1.22	1.0	1.28	1.35	1.48
BFAM	107.24	116.45	163.73	148.52	152.07
MWXRF	0.055	0.066	0.0845	0.1389	0.071
AXGT	2.99	3.42	3.84	6.18	6.94
CALA	4.7	6.13	6.0	2.88	4.24
GSKY	5.64	4.34	9.25	7.65	11.43
TILE	7.98	9.23	15.91	16.39	13.59
AVNT	23.9	23.12	32.58	31.27	31.79
USEG	6.0	3.19	4.88	4.3	4.9
PRVB	10.39	11.44	14.97	6.49	10.56
DSX	1.39	1.88	2.64	3.67	3.31
IPGP	179.01	129.33	127.67	134.28	131.01
SANM	29.68	27.73	31.84	30.73	31.75
WOR	37.42	26.24	36.16	35.98	39.07
BCC	46.59	31.18	36.01	34.6	26.04
FFBC	13.92	15.13	23.4	22.6	24.33
ICPT	45.64	81.92	92.41	72.78	62.85
PODD	203.36	199.72	194.04	145.32	122.94
THO	113.99	65.95	79.46	62.1	58.12
MC	29.79	29.62	34.99	34.18	34.39
CBIO	5.11	6.06	7.1	5.44	8.19
SA	19.44	13.98	13.93	12.87	13.69
EFX	162.56	138.54	149.12	135.62	137.61
BNNLF	0.02	0.03	0.03	0.03	0.03
LEA	110.38	97.65	122.33	116.21	124.23
ADXS	0.58	0.671	0.86	0.317	0.561
AVT	26.72	29.79	35.97	38.8	44.33
ACHC	29.81	24.01	32.13	29.99	31.94
SIGI	54.34	49.87	65.69	68.3	74.12
PGNY	26.62	23.43	27.8	16.43	-
FCN	119.44	127.36	120.06	108.87	104.45
FMC	106.05	91.48	94.61	90.17	84.77
MOD	5.44	4.63	7.03	11.43	13.72
MLM	207.18	189.7	262.44	260.03	245.44
SEGN	0.072	0.0758	3.0	3.0	2.5
SSB	47.66	57.3	74.47	77.23	77.97
NS	14.38	11.79	25.87	25.85	26.32
LPRO	16.96	-	10.63	-	-
CASA	5.61	5.13	4.01	6.72	6.59
TWI	1.49	1.41	2.8517	2.6585	3.757
GRBX	0.19	0.08	0.08	0.07	0.16
TDAC	10.82	10.6	10.56	10.45	10.4
ARPO	1.25	0.67	0.67	0.53	0.795
CREX	2.24	3.1	1.55	2.02	2.3
APAM	36.23	28.78	32.13	25.73	27.2
OVID	6.45	3.64	3.6	2.31	2.04
ALNY	145.76	131.7	114.79	86.74	77.59
PTCT	46.33	50.92	51.5	40.89	48.17
TOMZ	1.84	0.53	0.15	0.11	0.13
TTC	71.35	63.57	79.41	76.3	71.81
PTI	1.47	1.64	1.67	0.83	0.823
NBR	42.41	14.73	101.15	90.39	143.97
PPBI	21.01	21.07	29.4	33.03	30.54
CLB	21.33	19.59	35.09	43.71	49.17
SWI	18.36	16.98	18.92	18.95	17.92
SCPL	14.62	10.55	10.6	9.67	10.43
ITCI	19.83	17.67	22.69	9.25	8.35
FFNTF	0.617	0.29	0.5	0.411	0.9523
AMPG	0.07	0.032	0.0727	0.07	0.0661
CELH	14.67	5.02	5.4	3.52	4.99
VIVO	24.49	12.0	9.84	9.79	11.95
EVTC	31.05	25.25	33.4	30.38	31.76
TFFP	9.09	5.11	5.25	5.01	-
COLL	15.78	20.68	20.11	12.0	10.97
ATSG	24.37	20.24	20.97	20.91	23.31
FELE	54.05	50.64	57.36	53.54	46.47
JWS	10.39	-	-	-	-
FREE	6.94	-	10.12	-	-
WATT	3.08	2.23	1.57	2.74	4.09
CCXI	52.71	53.01	42.42	8.6	7.98
VAC	84.66	83.0	119.61	108.89	100.85
SRPT	153.52	117.88	115.96	83.06	148.85
EEFT	96.14	91.76	157.64	140.07	155.91
CCWOF	0.4432	0.285	0.49	0.267	0.23
CDMO	7.42	6.1	6.61	5.35	6.48
VRNT	44.89	42.74	58.0	45.39	57.87
LMNX	36.4	35.94	22.55	20.29	21.42
CHDN	138.52	100.22	144.38	129.41	119.11
LIVX	3.03	2.55	1.4	1.7	2.95
CDK	45.46	39.14	53.31	50.06	51.2
BILL	93.11	58.89	50.32	-	-
OSK	78.72	67.19	85.3	84.37	82.25
POWI	122.03	102.16	97.29	90.57	90.35
FMCC	1.98	1.63	3.06	2.88	2.25
SCS	10.73	10.85	18.29	17.06	16.38
HWC	19.06	20.67	38.97	37.99	40.12
MTA	7.94	5.37	6.26	4.36	3.34
CBZ	24.18	23.75	27.0	27.37	23.37
HCC	15.92	12.49	18.73	19.34	24.46
NWN	53.49	64.54	72.22	67.83	69.36
CCOI	90.11	83.09	69.75	57.08	60.7
SURF	5.21	2.5	2.75	1.61	2.21
SFNC	16.59	18.5	23.46	23.26	24.89
ALV	65.03	59.38	75.2	75.81	69.61
RGA	85.25	103.83	142.2	159.72	152.56
ASTC	3.08	2.97	1.77	1.55	2.71
CRVS	4.24	2.43	5.52	3.33	3.91
CWEN	24.54	19.84	20.76	17.6	17.3
SIEN	3.8	2.3	6.06	6.43	6.1
WAL	35.95	35.57	54.51	48.45	48.27
LJPC	3.98	7.26	6.85	7.02	8.36
CBB	15.01	14.65	13.71	5.11	3.82
GWW	341.53	274.17	299.72	304.46	285.41
COLB	28.93	26.64	37.71	38.03	36.2
BRKL	9.6	10.08	14.89	15.27	14.31
GTN	14.34	11.61	20.28	16.41	17.75
HCSG	26.19	25.26	25.2	23.78	23.13
CVM	12.51	17.6	13.04	6.86	7.29
CVLB	0.94	0.27	0.14	0.17	0.14
WIFI	14.45	13.94	11.24	9.47	15.02
SMTC	55.73	45.24	48.19	50.46	52.87
ZBRA	280.75	229.66	239.02	237.87	210.89
BDR	0.74	0.5	0.74	0.75	0.95
AXNX	42.36	32.21	29.03	24.72	36.7
HYRE	3.48	1.77	2.86	2.62	3.19
BEGI	0.01	0.02	0.01	0.04	0.1
SFL	8.31	11.01	12.5	13.33	11.83
AVNS	30.67	31.05	27.54	44.04	40.72
EVER	54.45	38.97	36.69	20.3	14.87
CATM	22.33	22.9	45.0	34.26	28.48
HUBB	134.97	123.53	141.24	138.88	126.45
BKCC	2.54	2.9204	4.7517	4.2974	5.4205
SSD	96.56	71.9	82.14	81.87	60.98
SYNH	62.39	55.79	61.36	50.15	51.09
PRNB	83.6	62.18	52.65	35.31	37.14
PHR	30.06	25.39	31.0	29.63	27.33
MMSI	44.72	40.82	36.42	20.66	39.46
MASI	220.12	213.91	170.6	145.79	157.85
AAWW	52.08	32.85	22.35	21.93	45.65
CPSH	2.1	1.09	1.43	1.04	1.06
GBT	67.48	76.52	65.26	47.95	54.8
TCBI	33.22	27.78	54.96	54.06	62.93
ONCS	4.2	1.79	1.96	2.16	2.23
WAT	213.15	187.0	223.79	211.62	210.56
HCAT	34.9	26.67	32.65	32.16	44.25
GKOS	43.7	36.69	56.25	63.83	81.68
VIVE	0.566	0.622	0.985	4.68	17.2
RGLD	139.93	122.25	114.71	114.56	113.34
AHCO	19.48	15.76	13.27	10.19	10.21
NWS	12.76	10.22	13.84	13.99	13.24
FGEN	40.47	36.89	41.85	39.15	47.26
IFRX	5.02	7.07	3.23	2.65	2.98
PBFX	9.48	8.41	19.94	20.05	19.72
QTWO	94.05	79.72	87.19	71.49	79.87
MEDP	119.35	79.86	85.55	73.63	78.76
NR	1.89	1.53	5.0	6.0	7.63
BBI	0.92	1.17	1.52	2.48	4.97
RTLR	7.87	6.57	14.19	13.8	17.04
WMS	49.0	40.46	41.4	36.78	32.62
SLNO	1.72	3.05	3.46	1.53	2.2
AWH	4.47	-	0.78	-	-
VHC	5.17	4.77	3.26	5.02	6.27
NVAAF	0.0325	0.0508	0.035	0.04	-
PZZA	94.67	71.72	64.38	57.97	43.77
SINA	40.35	33.77	38.74	39.6	39.12
ELTP	0.06	0.08	0.1	0.08	0.05
BXS	20.93	21.7	28.07	29.96	29.02
AIMC	34.23	27.88	32.86	30.28	28.09
MEOH	18.5	15.85	31.63	36.62	37.57
GRA	46.13	46.95	66.64	65.48	66.54
RYAM	2.91	1.78	3.08	4.17	4.65
PDSB	3.66	0.95	2.47	3.02	6.5
EVOP	22.69	19.91	27.71	28.43	31.12
AEL	25.45	21.02	26.41	24.43	25.54
AMN	54.94	46.98	67.38	58.76	53.38
ACA	42.22	37.22	43.64	38.27	37.25
ARTTF	0.06	0.02	0.0198	0.019	0.027
BHF	28.34	25.71	38.9	37.76	39.17
EXP	80.23	61.01	91.02	91.09	82.46
BLGO	0.18	0.14	0.23	0.28	0.28
ATGE	34.34	31.77	34.51	29.78	47.37
SMSI	4.13	4.75	5.07	4.89	5.99
SGRY	15.27	11.8	16.87	7.95	7.63
XLRN	99.17	90.53	90.78	44.87	43.66
KNL	11.71	11.62	24.3	26.09	23.49
AIN	48.08	50.99	69.15	83.02	84.83
MLRKF	0.19	0.13	0.1	0.14	0.08
MIC	29.96	27.59	43.06	41.12	38.5
ZAGG	2.85	3.3	7.56	7.37	6.63
CALM	43.95	41.51	35.69	39.89	39.77
ESTC	96.19	64.14	64.88	72.01	98.83
ACCO	6.52	7.32	8.43	8.87	9.42
ROP	432.45	340.59	380.54	335.49	361.57
AX	22.41	23.05	28.17	29.05	29.31
OPTT	0.83	0.45	0.83	1.44	1.65
CLUB	0.42	0.6	2.1	2.28	1.53
BWXT	54.52	52.86	63.13	57.52	53.21
ASIX	12.45	12.18	18.72	22.76	25.64
PIRS	2.57	2.65	3.7	3.31	5.5
ARNA	61.39	48.97	45.69	48.72	62.68
TRTN	31.47	30.48	36.24	34.93	30.97
IRBT	72.69	60.96	47.05	48.06	73.1
CYRX	33.14	18.84	17.91	14.03	20.47
SPTN	21.03	16.99	11.87	12.6	11.19
NRGOF	0.16	0.09	0.09	0.1	0.14
MCY	42.91	40.38	47.64	46.05	53.72
SNCR	3.3	3.45	5.47	6.0	8.09
ROG	119.19	111.04	117.75	135.48	158.66
SONM	0.95	0.98	3.21	2.39	11.07
THM	1.72	0.46	0.55	0.55	0.6
IPI	0.91	0.96	2.38	3.09	3.74
ARAY	2.23	2.24	3.89	2.6	4.14
COWN	16.47	10.92	15.98	14.89	17.46
LAKE	23.66	13.62	13.94	11.05	10.73
PSTX	12.98	-	-	-	-
CVLT	44.08	42.69	45.02	49.67	45.44
HE	36.26	39.13	48.16	44.14	43.48
TREX	139.33	95.22	98.24	87.89	81.75
GDOT	50.69	30.5	30.08	28.84	50.69
PEN	221.91	177.32	175.46	155.97	167.6
SBNY	102.53	106.05	140.4	116.62	125.04
CDLX	66.42	44.95	83.92	41.91	28.4
CNET	1.35	0.72	1.26	1.35	1.39
XXII	0.792	0.94	0.927	1.89	1.59
NTGR	30.75	23.98	25.72	27.17	33.85
AXSM	71.33	95.03	86.82	24.08	25.5
RNR	180.38	145.73	188.65	186.07	179.75
DFIN	8.65	7.28	9.06	11.3	13.63
WIX	290.48	130.81	-	-	-
HMSY	32.5	28.68	27.32	32.69	34.9
TRI	69.84	70.12	79.5	66.22	65.78
EPC	-	-	-	-	-
CVI	-	-	-	-	-
EXPO	84.06	70.16	72.41	63.06	68.14
BPMC	73.18	58.83	63.45	68.84	100.15
THS	43.82	51.73	44.6	54.02	59.34
HTLD	20.28	-	-	-	-
NLTX	9.68	11.14	12.36	2.98	2.67
MSM	66.01	58.95	66.44	65.47	63.53
MRTX	121.31	85.04	86.83	94.18	105.8
CRMD	4.45	4.15	6.35	5.58	9.69
RELI	0.1599	0.37	0.8029	0.29	0.165
GLG	2.98	1.75	1.61	0.6	0.35
CNMD	82.54	73.91	101.68	110.02	87.35
AXTI	-	-	-	-	-
ABCB	23.08	25.25	39.64	42.12	38.94
QSEP	0.04	0.05	0.12	0.11	0.18
STE	159.63	142.17	150.01	140.59	147.47
KURA	16.44	14.55	11.74	14.98	19.12
BRC	45.97	43.33	54.83	55.58	50.81
GNBT	0.51	-	-	-	-
LGF.B	-	-	-	-	-
LOGM	85.81	85.46	85.97	65.37	75.27
WYY	0.71	0.44	0.45	0.32	0.43
JACK	82.11	-	-	-	-
NULGF	0.092	0.045	0.038	0.046	0.045
LPG	8.54	9.49	13.12	12.45	9.15
CYBR	-	-	-	-	-
EGOV	21.92	24.14	19.56	23.24	17.86
ACMR	95.94	-	-	-	-
TAT	0.32	0.24	0.37	0.47	0.74
SMG	158.57	123.55	121.68	98.95	109.95
NGVT	-	-	-	-	-
FLOW	40.08	-	-	-	-
PSHG	0.63	0.75	0.77	0.99	0.89
INMD	32.36	-	-	-	-
TNET	66.0	48.97	57.06	52.99	73.54
WEX	158.37	132.32	216.92	189.18	218.07
TRMK	22.52	26.36	31.43	33.51	34.45
SOI	7.26	6.84	11.53	10.64	14.31
IPDN	1.04	-	-	-	-
FIX	49.71	33.18	46.12	50.01	41.56
TR	31.7	35.04	33.93	34.01	36.97
ABQQ	0.05	21.0	11.2	10.0	10.0
VNOM	10.34	9.17	21.15	22.91	30.22
MKSI	127.44	100.23	104.82	108.22	85.13
PGTI	17.07	-	-	-	-
AIZ	107.47	105.58	129.17	124.13	111.08
ALVR	24.9	-	-	-	-
SBLK	6.97	5.67	8.05	10.54	9.77
SJR	18.29	-	-	-	-
UMBF	49.8	-	-	-	-
CLBS	2.27	2.04	2.91	2.15	2.82
KOREF	1.21	0.3859	0.25	0.2255	0.2028
VAPO	52.24	20.28	10.45	10.3	16.09
EANRF	0.2	0.08	0.08	0.1	0.13
RMTI	1.72	2.33	2.61	2.21	2.66
CCX	10.64	10.07	10.85	10.21	9.93
NFBK	9.61	11.16	15.62	16.61	15.17
CNR	-	-	-	-	-
APPN	50.87	45.67	51.04	44.64	39.29
AGNPF	0.26	-	-	-	-
RDWR	25.55	23.69	25.48	22.56	26.38
FOCS	36.95	23.86	28.25	21.88	27.91
REGI	27.58	24.81	26.28	16.34	13.59
VSAT	-	-	-	-	-
PLAB	11.88	11.95	12.78	11.8	9.63
SSP	11.38	8.07	12.14	13.44	15.33
MATW	nan	-	-	-	-
NXTTF	-	-	-	-	-
SRCL	60.44	48.8	62.68	57.6	45.96
CLDX	-	-	-	-	-
PPD	29.37	23.9	-	-	-
CBLI	2.38	1.69	4.23	0.67	1.57
FVRR	-	-	-	-	-
AVEO	4.26	-	-	-	-
AVY	113.34	109.82	129.94	126.02	112.65
RBC	-	-	-	-	-
TCRR	-	-	-	-	-
ARCE	43.55	50.22	51.88	41.5	44.14
DARE	1.11	1.11	1.12	0.811	0.766
TPRE	7.79	-	-	-	-
YTRA	-	-	-	-	-
DDS	23.55	29.3	60.12	68.16	71.73
RWLK	1.33	1.13	1.97	2.73	3.76
CNNE	37.68	31.55	40.66	29.2	28.95
MMS	74.21	67.32	71.75	76.74	73.51
BDC	31.6	34.14	49.14	51.09	45.25
RGNX	33.1	39.82	43.53	35.69	44.41
ASC	4.11	6.58	6.15	7.99	7.34
HCCI	13.93	-	-	-	-
AMG	68.79	69.95	79.53	79.27	84.8
BBKCF	0.1083	0.05	0.0407	0.0364	0.0557
KSHB	0.698	0.692	2.07	1.99	4.777
INGN	30.7	50.0	44.27	54.44	61.5
AKRO	35.11	20.4	24.69	23.21	24.2
KAYS	0.031	0.03	0.0481	0.0522	0.086
MDP	14.36	14.83	29.4	36.29	52.1
SPXC	42.0	38.13	49.07	45.54	34.9
CPHI	0.48	-	-	-	-
WHD	22.62	17.7	28.59	29.4	29.05
CSOD	-	-	-	-	-
DSPG	14.85	17.25	14.46	14.91	16.12
SNOA	9.18	5.08	5.2	6.34	6.06
NAVB	4.78	0.88	1.2	0.93	0.58
GVA	16.96	16.32	26.68	23.04	34.6
ACRS	2.15	1.33	1.24	1.75	1.28
EPAM	290.08	-	-	-	-
GCO	15.55	18.93	39.32	38.85	39.38
SP	15.89	-	-	-	-
KRNY	-	-	-	-	-
RLAY	35.46	-	-	-	-
AY	29.97	-	-	-	-
GLDD	8.36	8.84	10.47	10.75	10.73
QLYS	123.48	105.44	85.74	85.33	86.56
ATKR	26.67	-	-	-	-
GH	-	-	-	-	-
TTEK	88.65	75.1	85.26	86.98	78.61
MODN	-	-	-	-	-
AFG	60.77	65.74	107.34	100.56	98.52
ONCY	2.02	1.65	2.62	1.25	1.34
GBCI	35.31	-	-	-	-
JRVMF	0.1596	0.1181	0.163	0.1406	-
IDTY	-	-	-	-	-
OEC	10.2	9.11	15.47	16.16	18.78
TAST	6.14	3.65	4.54	7.13	9.32
MLND	1.73	1.67	7.94	7.21	9.81
TWST	56.04	32.71	24.84	23.82	33.72
HAFC	-	-	-	-	-
NETE	-	-	-	-	-
BLK	-	-	-	-	-
PAG	44.82	-	-	-	-
FRPT	96.05	75.41	62.88	52.26	45.15
RZLT	0.344	0.075	0.139	0.129	0.212
UFPI	58.22	41.01	47.65	49.89	40.06
AQST	5.26	4.31	4.05	3.84	3.41
MACE	0.38	0.21	0.22	0.27	0.37
IMVT	22.61	18.56	15.79	10.16	9.79
MNRO	56.3	55.28	62.19	69.34	83.05
BNKPF	-	-	-	-	-
MHO	41.63	25.46	44.39	44.18	35.37
VCRA	30.77	-	-	-	-
CATY	24.18	-	-	-	-
SLP	70.4	38.02	32.5	35.26	38.59
LOGI	73.22	48.28	44.63	40.75	41.24
BBBXF	0.195	0.116	0.119	0.199	0.205
VNE	10.05	9.78	13.03	15.92	18.15
EMX	3.01	-	-	-	-
CFMS	0.751	0.769	0.996	1.91	2.76
CJJD	1.2	2.27	1.74	1.25	1.07
LPI	-	-	-	-	-
SF	48.48	44.28	64.69	55.98	59.81
PAYS	9.34	-	-	-	-
SXT	-	-	-	-	-
AMBC	12.8	17.2	21.43	20.5	18.22
WWD	74.94	60.47	115.87	106.1	111.28
FUSEF	0.0657	0.015	0.0125	0.005	0.0075
HIBB	23.19	15.43	24.78	23.86	18.4
RPD	59.57	45.55	59.38	50.09	60.65
SI	-	-	-	-	-
TRST	5.79	6.23	7.78	8.4	7.81
RMHB	0.032	-	-	-	-
SLAB	100.51	97.22	98.31	106.24	112.21
VCEL	16.49	14.5	16.4	15.87	19.12
FLGT	-	-	-	-	-
NMFC	8.99	7.41	13.21	12.45	12.31
LSTR	-	-	-	-	-
ITOS	19.68	-	-	-	-
SPT	28.89	16.82	20.53	-	-
PLYA	3.63	2.47	7.02	8.34	7.33
CWBHF	3.49	4.55	7.199	12.38	17.6
CHMA	4.37	5.17	4.72	5.24	5.49
IART	47.75	51.05	55.04	58.06	63.39
ACER	3.73	2.4	3.8	3.13	2.99
ETH	11.84	11.31	16.15	19.71	20.58
MANH	95.79	70.94	85.46	74.95	84.99
ETON	6.68	5.18	6.66	5.95	6.09
AREC	1.37	-	-	-	-
XNCR	30.09	29.23	33.94	34.21	44.02
PBH	37.19	40.69	40.56	35.46	34.6
ARC	0.98	0.7	1.262	1.3307	1.8493
RGS	7.68	12.42	15.52	20.6	18.3
HURN	47.72	56.04	64.81	66.14	60.97
CUB	42.0	38.21	65.14	73.57	65.91
CMD	47.25	37.0	65.06	72.76	92.12
IMUX	-	-	-	-	-
SMLP	-	-	-	-	-
DRQ	33.29	-	-	-	-
BRBR	19.87	17.53	21.64	17.47	-
GTBIF	13.41	7.19	9.55	8.43	9.55
GPI	84.02	56.59	100.42	98.82	83.13
OBSV	2.54	2.62	3.55	7.71	8.99
TGODF	0.301	0.193	0.519	0.76	2.27
TISI	3.95	6.17	13.6	18.16	16.56
UCBI	17.93	20.95	27.37	29.45	27.81
MNRL	11.08	12.52	15.91	17.55	19.4
PCPL	10.3	-	-	-	-
ZUMZ	23.1	-	-	-	-
IBP	79.11	49.31	74.13	65.22	53.28
MPWR	265.01	199.47	170.26	148.79	146.68
BAP	127.17	149.02	161.13	166.95	168.12
RLI	88.13	72.61	92.49	95.58	88.3
FBM	13.73	11.7	17.83	18.59	17.21
PATK	63.95	41.03	51.38	48.7	45.21
ALRM	70.04	44.73	43.93	49.4	49.91
SNRG	0.0095	0.008	0.02	0.042	0.28
PKLBF	0.045	-	-	-	-
ATNX	10.61	8.94	13.39	11.04	18.0
WWR	2.35	1.39	2.01	2.93	3.7
TBPH	19.42	29.16	27.88	16.12	20.85
USAC	11.54	7.67	14.31	15.43	14.99
SSVFF	-	-	-	-	-
EGLE	2.43	1.68	3.25	4.34	4.63
PEGA	116.89	83.59	86.15	75.13	75.48
OSPN	31.14	16.8	16.62	18.71	14.62
KNSL	-	-	-	-	-
IBTX	43.93	30.04	52.81	52.51	55.53
MOBQ	-	-	-	-	-
HUBS	234.61	168.63	180.94	155.1	178.72
RS	98.26	89.01	113.33	114.0	97.63
EVR	55.3	51.1	75.26	71.8	83.58
CVSI	0.6	0.5	0.91	2.07	4.01
SMCI	30.31	22.9	27.96	20.68	18.31
IIIV	24.18	-	-	-	-
HVT	14.22	13.53	20.13	18.14	18.11
